date,restaurant_id,restaurant_type,menu_item_name,meal_type,key_ingredients_tags,typical_ingredient_cost,observed_market_price,actual_selling_price,quantity_sold,has_promotion,special_event,weather_condition
2/8/2024,38,Fine Dining,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9,48.75,82.92,0,FALSE,FALSE,Sunny
2/8/2024,35,Food Stall,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2,4.61,7.16,366,FALSE,TRUE,Sunny
2/8/2024,35,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.35,7.52,399,FALSE,FALSE,Sunny
2/8/2024,46,Casual Dining,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,5.79,5.6,382,TRUE,FALSE,Sunny
2/8/2024,43,Casual Dining,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8,25.36,39.61,147,FALSE,FALSE,Rainy
2/8/2024,32,Fine Dining,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8,37.24,57.15,130,FALSE,FALSE,Cloudy
2/8/2024,32,Fine Dining,Iced Lemon Tea,Lunch,"black tea, lemon, sugar syrup",1.2,5.01,8.33,312,FALSE,FALSE,Sunny
2/8/2024,14,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,5.38,11.13,226,FALSE,FALSE,Cloudy
2/8/2024,28,Fine Dining,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9,50,72.38,0,FALSE,FALSE,Sunny
2/8/2024,31,Food Stall,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,1.87,1.81,1093,TRUE,FALSE,Sunny
2/9/2024,37,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,3.52,7.05,88,FALSE,FALSE,Rainy
2/9/2024,14,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.23,8.25,539,FALSE,TRUE,Rainy
2/9/2024,26,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.9,10.95,208,FALSE,FALSE,Sunny
2/9/2024,26,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6,9.01,293,FALSE,TRUE,Rainy
2/9/2024,26,Food Stall,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9,18.88,34.1,97,FALSE,FALSE,Rainy
2/9/2024,33,Cafe,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8,23.85,39.45,200,FALSE,FALSE,Cloudy
2/9/2024,25,Fine Dining,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9,36.67,55.31,236,FALSE,FALSE,Sunny
2/9/2024,38,Fine Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,17.04,27.66,14,FALSE,FALSE,Sunny
2/9/2024,2,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.57,2.19,382,FALSE,FALSE,Sunny
2/9/2024,18,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.99,2.29,371,FALSE,FALSE,Sunny
2/9/2024,27,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,13.82,27.05,18,FALSE,FALSE,Cloudy
2/9/2024,29,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.29,8.84,226,FALSE,FALSE,Sunny
2/9/2024,9,Casual Dining,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,2.66,4.56,313,FALSE,FALSE,Cloudy
2/9/2024,26,Food Stall,Beef Rendang,Lunch,"beef, coconut milk, galangal, lemongrass, spices, chili",9,15.92,28.36,186,FALSE,FALSE,Rainy
2/9/2024,39,Casual Dining,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9,26.28,55.35,14,FALSE,FALSE,Sunny
2/9/2024,42,Fine Dining,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9,54.49,64.95,66,TRUE,FALSE,Rainy
2/9/2024,7,Casual Dining,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9,26.28,48.46,3,FALSE,FALSE,Sunny
2/9/2024,3,Cafe,Iced Lemon Tea,Lunch,"black tea, lemon, sugar syrup",1.2,4.67,4.89,166,FALSE,FALSE,Sunny
2/9/2024,10,Fine Dining,Nasi Lemak,Breakfast,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,9.97,12.59,467,TRUE,FALSE,Rainy
2/9/2024,23,Fine Dining,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8,44.19,55.83,197,FALSE,FALSE,Cloudy
2/9/2024,18,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,14.43,30.04,54,FALSE,FALSE,Rainy
2/9/2024,6,Fine Dining,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9,46.39,75.96,96,FALSE,FALSE,Sunny
2/10/2024,40,Food Stall,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,2.13,2.87,670,FALSE,FALSE,Sunny
2/10/2024,38,Fine Dining,Iced Lemon Tea,Lunch,"black tea, lemon, sugar syrup",1.2,6.45,7.73,370,FALSE,FALSE,Cloudy
2/10/2024,5,Cafe,Spaghetti Carbonara,Dinner,"spaghetti, eggs, cheese, beef bacon, black pepper",9,28.52,47.48,0,FALSE,FALSE,Sunny
2/10/2024,41,Cafe,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,12.2,16.59,97,FALSE,FALSE,Sunny
2/10/2024,39,Casual Dining,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,9.49,19.66,171,FALSE,FALSE,Sunny
2/10/2024,3,Cafe,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9,29.13,47.65,21,FALSE,FALSE,Rainy
2/10/2024,22,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.55,2.54,743,FALSE,FALSE,Sunny
2/10/2024,36,Food Stall,Roti Canai,Breakfast,"flour, ghee, egg, water, curry",0.8,1.99,1.9,824,TRUE,FALSE,Cloudy
2/10/2024,8,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,8.55,10.83,555,FALSE,FALSE,Cloudy
2/10/2024,28,Fine Dining,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9,40.59,56.19,363,FALSE,FALSE,Sunny
2/10/2024,31,Food Stall,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,2.21,2.48,727,FALSE,FALSE,Sunny
2/10/2024,16,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,13.98,15.89,280,TRUE,FALSE,Sunny
2/10/2024,6,Fine Dining,Mushroom Soup,Lunch,"mushrooms, cream, onion, garlic, vegetable broth",3.5,17.96,27.17,32,FALSE,FALSE,Rainy
2/10/2024,29,Food Stall,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2,3.96,5.4,314,FALSE,FALSE,Sunny
2/10/2024,43,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,8.09,13.98,528,FALSE,FALSE,Rainy
2/10/2024,36,Food Stall,Roti Canai,Dinner,"flour, ghee, egg, water, curry",0.8,1.85,2.54,307,FALSE,FALSE,Cloudy
2/10/2024,14,Food Stall,Teh Tarik,Breakfast,"black tea, condensed milk, evaporated milk",0.9,1.86,3.01,741,FALSE,FALSE,Sunny
2/10/2024,7,Casual Dining,Cendol,Lunch,"rice flour jelly, coconut milk, palm sugar, red beans",2,6.07,11.08,228,FALSE,TRUE,Sunny
2/10/2024,35,Food Stall,Cendol,Dinner,"rice flour jelly, coconut milk, palm sugar, red beans",2,4.54,7.08,209,FALSE,TRUE,Cloudy
2/10/2024,9,Casual Dining,Beef Rendang,Dinner,"beef, coconut milk, galangal, lemongrass, spices, chili",9,23.57,28.92,249,TRUE,FALSE,Cloudy
2/10/2024,22,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,15.26,26.21,109,FALSE,FALSE,Cloudy
2/10/2024,47,Food Stall,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,6.67,7.34,545,FALSE,FALSE,Cloudy
2/10/2024,27,Food Stall,Tandoori Chicken,Dinner,"chicken, yogurt, tandoori masala, ginger, garlic",7,15.48,26.99,145,FALSE,FALSE,Sunny
2/10/2024,21,Casual Dining,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,9.41,10.87,459,FALSE,FALSE,Cloudy
2/10/2024,43,Casual Dining,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,10.01,12.95,129,TRUE,FALSE,Sunny
2/10/2024,46,Casual Dining,Chicken Chop,Dinner,"chicken thigh, black pepper sauce, fries, coleslaw",8,28.12,50.28,106,FALSE,FALSE,Sunny
2/10/2024,25,Fine Dining,Iced Lemon Tea,Dinner,"black tea, lemon, sugar syrup",1.2,6.31,7.07,509,FALSE,FALSE,Sunny
2/10/2024,41,Cafe,Kaya Toast Set,Breakfast,"white bread, kaya, butter, soft-boiled eggs",2.8,10.18,10.96,448,FALSE,FALSE,Cloudy
2/10/2024,33,Cafe,Mushroom Soup,Dinner,"mushrooms, cream, onion, garlic, vegetable broth",3.5,12.96,12.98,61,TRUE,FALSE,Sunny
2/10/2024,8,Casual Dining,Chicken Chop,Lunch,"chicken thigh, black pepper sauce, fries, coleslaw",8,23.57,47.01,0,FALSE,FALSE,Rainy
2/10/2024,28,Fine Dining,Nasi Lemak,Lunch,"rice, coconut milk, sambal, anchovies, egg, peanuts",2.5,14.65,17.61,345,FALSE,FALSE,Rainy
2/10/2024,32,Fine Dining,Spaghetti Carbonara,Lunch,"spaghetti, eggs, cheese, beef bacon, black pepper",9,36.52,48.23,350,TRUE,FALSE,Cloudy
2/10/2024,21,Casual Dining,Iced Lemon Tea,Dinner,"black tea, lemon, sugar syrup",1.2,3.67,4.78,418,FALSE,FALSE,Sunny
2/10/2024,17,Food Stall,Teh Tarik,Lunch,"black tea, condensed milk, evaporated milk",0.9,1.78,2.83,617,FALSE,FALSE,Cloudy
2/10/2024,19,Casual Dining,Char Kway Teow,Dinner,"flat rice noodles, prawns, cockles, bean sprouts, chives, soy sauce",5,17.23,23.9,174,FALSE,FALSE,Sunny
